a_x,a_y,a_z,roll,pitch,yaw,timestamp,temp
-0.00,0.00,1.00,-0.06,0.04,0.01,39334,22.84
-0.00,0.00,1.00,-0.06,0.04,0.03,39337,22.84
-0.00,0.00,1.00,-0.01,0.03,-0.02,39342,22.84
0.00,0.00,1.00,0.02,0.01,-0.05,39346,22.79
0.00,-0.00,1.00,0.02,0.03,-0.09,39350,22.79
0.00,-0.00,1.00,-0.01,0.04,-0.09,39353,22.79
0.00,-0.00,1.00,-0.03,0.04,-0.05,39357,22.80
0.00,-0.00,1.00,-0.01,0.04,-0.02,39361,22.80
0.00,-0.00,1.00,0.02,-0.02,0.03,39365,22.80
-0.00,-0.00,1.00,0.02,-0.03,0.05,39369,22.81
-0.00,-0.00,1.00,0.03,-0.03,0.03,39372,22.81
-0.00,-0.00,1.00,0.03,-0.02,0.03,39376,22.81
-0.00,-0.00,1.00,0.03,-0.02,0.03,39380,22.83
-0.00,0.00,1.00,0.03,-0.03,0.05,39385,22.83
-0.00,0.00,1.00,0.03,-0.00,0.05,39389,22.80
-0.00,0.00,1.00,0.00,0.04,0.03,39392,22.80
-0.00,0.00,1.00,0.00,0.06,0.01,39396,22.80
0.00,0.00,1.00,0.00,0.01,-0.00,39400,22.80
0.00,0.00,1.00,0.00,0.01,-0.00,39403,22.80
0.00,0.00,1.00,-0.01,0.04,-0.00,39407,22.80
0.00,0.00,1.00,-0.03,0.06,-0.00,39411,22.78
-0.00,0.00,1.00,0.00,0.03,-0.00,39414,22.78
-0.00,-0.00,1.00,0.03,0.01,-0.02,39418,22.78
0.00,-0.00,1.00,0.06,0.03,-0.02,39422,22.80
0.00,-0.00,1.00,0.08,0.04,-0.00,39427,22.80
0.00,-0.00,1.00,0.06,0.03,0.01,39430,22.80
0.00,-0.00,1.00,0.03,-0.00,0.01,39434,22.78
0.00,0.00,1.00,-0.03,-0.02,0.01,39438,22.78
-0.00,0.00,1.00,-0.03,-0.03,-0.00,39442,22.78
-0.00,0.00,1.00,-0.01,-0.03,-0.05,39445,22.83
0.00,0.00,1.00,0.03,-0.00,-0.05,39449,22.83
0.00,-0.00,1.00,0.05,0.01,-0.02,39453,22.83
-0.00,-0.00,1.00,0.05,0.04,0.06,39457,22.82
-0.00,0.00,1.00,0.05,0.03,0.08,39461,22.82
-0.00,0.00,1.00,0.02,-0.00,0.06,39464,22.82
-0.00,0.00,1.00,0.00,-0.02,0.06,39469,22.80
-0.00,-0.00,1.00,0.02,-0.03,0.06,39473,22.80
-0.00,-0.00,1.00,0.05,-0.03,0.06,39476,22.80
0.00,-0.00,1.00,0.08,-0.03,0.03,39480,22.82
0.00,-0.00,1.00,0.08,-0.03,0.01,39484,22.82
0.00,-0.00,1.00,0.03,-0.03,0.01,39488,22.82
-0.00,-0.00,1.00,0.03,-0.00,0.03,39491,22.83
-0.00,-0.00,1.00,0.08,0.01,0.01,39495,22.83
0.00,-0.00,1.00,0.09,-0.00,0.01,39499,22.84
0.00,0.00,1.00,0.08,-0.10,0.01,39503,22.84
0.00,0.00,1.00,0.09,-0.11,0.01,39506,22.84
0.00,0.00,1.00,0.09,-0.13,-0.02,39511,22.82
0.00,-0.00,1.00,0.08,-0.11,-0.03,39515,22.82
0.00,-0.00,1.00,0.05,-0.05,-0.02,39519,22.82
0.00,-0.00,1.00,0.06,-0.02,-0.00,39522,22.84
0.00,0.00,1.00,0.06,0.01,0.03,39526,22.84
0.00,0.00,1.00,0.05,0.01,0.03,39530,22.84
0.00,0.00,1.00,0.03,-0.00,0.01,39534,22.79
0.00,0.00,1.00,0.03,-0.00,0.01,39537,22.79
-0.00,0.00,1.00,0.08,0.01,-0.00,39541,22.79
-0.00,0.00,1.00,0.09,0.03,-0.02,39545,22.82
-0.00,0.00,1.00,0.09,0.04,-0.05,39548,22.82
-0.00,0.00,1.00,0.09,0.03,-0.03,39553,22.82
-0.00,0.00,1.00,0.08,-0.03,-0.00,39557,22.82
-0.00,0.00,1.00,0.06,-0.10,0.01,39561,22.82
-0.00,0.00,1.00,0.05,-0.10,0.01,39564,22.82
0.00,0.00,1.00,0.00,-0.05,-0.00,39568,22.78
0.00,0.00,1.00,-0.03,-0.02,-0.02,39572,22.78
0.00,0.00,1.00,0.00,-0.00,-0.03,39575,22.78
0.00,0.00,1.00,0.03,-0.00,-0.00,39579,22.78
0.00,-0.00,1.00,0.06,-0.00,0.03,39583,22.78
0.00,-0.00,1.00,0.05,-0.00,0.03,39587,22.78
0.00,-0.00,1.00,0.02,0.03,0.05,39590,22.81
0.00,-0.00,1.00,0.02,0.03,0.05,39595,22.81
-0.00,0.00,1.00,0.02,0.04,0.03,39599,22.81
0.00,0.00,1.00,0.03,0.04,0.03,39603,22.81
0.00,0.00,1.00,0.05,0.03,0.03,39606,22.81
0.00,0.00,1.00,0.06,0.01,0.05,39610,22.81
0.00,-0.00,1.00,0.08,-0.02,0.05,39614,22.80
-0.00,0.00,1.00,0.08,-0.02,0.03,39617,22.80
-0.00,0.00,1.00,0.02,-0.03,-0.03,39621,22.80
-0.00,0.00,1.00,-0.01,-0.05,-0.05,39625,22.83
0.00,-0.00,1.00,-0.04,-0.02,-0.03,39629,22.83
0.00,-0.00,1.00,-0.06,-0.00,-0.00,39632,22.83
0.00,-0.00,1.00,-0.06,0.04,0.05,39636,22.83
0.00,-0.00,1.00,-0.06,0.03,0.05,39641,22.83
0.00,-0.00,1.00,-0.09,-0.02,0.05,39645,22.80
0.00,-0.00,1.00,-0.12,-0.02,0.03,39648,22.80
0.00,-0.00,1.00,-0.11,-0.00,0.01,39652,22.80
0.00,-0.00,1.00,-0.06,0.01,-0.02,39656,22.85
-0.00,0.00,1.00,0.00,0.06,-0.08,39660,22.85
-0.00,0.00,1.00,-0.03,0.03,-0.05,39664,22.85
-0.00,0.00,1.00,-0.07,-0.00,-0.02,39667,22.83
-0.00,0.00,1.00,-0.12,-0.02,0.01,39671,22.83
-0.00,0.00,1.00,-0.11,-0.02,0.01,39675,22.83
0.00,0.00,1.00,-0.04,-0.00,0.05,39680,22.82
0.00,0.00,1.00,0.00,-0.02,0.08,39684,22.82
0.00,0.00,1.00,0.00,0.01,0.12,39687,22.82
-0.00,0.00,1.00,0.00,0.03,0.14,39691,22.82
-0.00,0.00,1.00,-0.01,0.06,0.11,39695,22.82
-0.00,0.00,1.00,-0.01,0.06,0.08,39698,22.82
-0.00,0.00,1.00,-0.01,0.03,0.05,39702,22.81
-0.00,0.00,1.00,0.00,-0.00,0.05,39706,22.81
-0.00,-0.00,1.00,0.02,-0.05,0.09,39710,22.81
-0.00,-0.00,1.00,0.02,-0.05,0.09,39713,22.79
-0.00,-0.00,1.00,-0.01,-0.00,0.06,39717,22.79
-0.00,-0.00,1.00,-0.03,0.03,0.03,39721,22.79
0.00,-0.00,1.00,-0.06,0.06,-0.00,39726,22.84
0.00,0.00,1.00,-0.07,0.07,-0.00,39730,22.84
0.00,0.00,1.00,-0.07,0.07,-0.00,39733,22.78
0.00,0.00,1.00,-0.09,0.04,-0.00,39737,22.78
0.00,0.00,1.00,-0.07,0.01,-0.02,39741,22.78
0.00,0.00,1.00,-0.01,-0.07,-0.02,39745,22.82
0.00,0.00,1.00,0.02,-0.08,-0.00,39748,22.82
0.00,-0.00,1.00,0.05,-0.08,0.03,39752,22.82
-0.00,-0.00,1.00,0.03,-0.05,0.05,39756,22.83
-0.00,0.00,1.00,-0.03,0.01,0.06,39760,22.83
-0.00,0.00,1.00,-0.04,0.03,0.08,39763,22.83
-0.00,0.00,1.00,-0.06,0.01,0.05,39768,22.82
-0.00,0.00,1.00,-0.04,-0.00,-0.00,39772,22.82
0.00,0.00,1.00,-0.01,-0.03,-0.11,39776,22.82
-0.00,-0.00,1.00,0.02,-0.05,-0.17,39780,22.79
-0.00,0.00,1.00,0.03,-0.05,-0.17,39784,22.79
-0.00,0.00,1.00,0.05,-0.02,-0.11,39787,22.79
-0.00,0.00,1.00,0.06,0.01,-0.08,39791,22.82
0.00,0.00,1.00,0.06,0.04,-0.05,39795,22.82
0.00,0.00,1.00,0.06,0.04,-0.05,39799,22.82
0.00,0.00,1.00,0.05,-0.00,-0.05,39802,22.82
0.00,0.00,1.00,0.05,-0.03,-0.05,39806,22.82
0.00,0.00,1.00,0.05,-0.07,-0.00,39811,22.82
0.00,0.00,1.00,0.03,-0.05,-0.00,39814,22.82
0.00,-0.00,1.00,0.02,-0.02,-0.00,39818,22.82
0.00,-0.00,1.00,0.02,-0.02,-0.02,39822,22.82
0.00,-0.00,1.00,0.00,-0.05,-0.02,39826,22.79
0.00,-0.00,1.00,0.02,-0.05,-0.03,39830,22.79
0.00,0.00,1.00,0.06,-0.05,-0.03,39833,22.85
0.00,0.00,1.00,0.08,-0.03,-0.02,39837,22.85
0.00,0.00,1.00,0.09,-0.05,0.03,39841,22.85
0.00,0.00,1.00,0.09,-0.03,0.05,39845,22.81
0.00,-0.00,1.00,0.03,0.03,0.03,39848,22.81
-0.00,-0.00,1.00,-0.01,0.06,-0.05,39853,22.81
0.00,-0.00,1.00,-0.03,0.04,-0.08,39857,22.81
0.00,-0.00,1.00,-0.01,0.03,-0.08,39861,22.81
0.00,-0.00,1.00,0.02,0.03,-0.08,39864,22.81
0.00,0.00,1.00,0.03,-0.00,-0.03,39868,22.85
0.00,0.00,1.00,0.03,-0.02,-0.00,39872,22.85
-0.00,0.00,1.00,0.02,-0.05,0.01,39876,22.85
-0.00,0.00,1.00,0.03,-0.05,-0.00,39879,22.78
-0.00,0.00,1.00,0.05,-0.02,-0.02,39883,22.78
-0.00,-0.00,1.00,0.06,-0.00,-0.02,39887,22.78
-0.00,0.00,1.00,0.02,0.01,0.01,39891,22.84
-0.00,0.00,1.00,0.00,-0.02,0.03,39896,22.84
0.00,0.00,1.00,0.00,-0.07,0.01,39899,22.84
0.00,0.00,1.00,0.00,-0.10,-0.02,39903,22.82
0.00,0.00,1.00,0.00,-0.10,-0.05,39907,22.82
0.00,-0.00,1.00,0.02,-0.08,-0.05,39910,22.82
0.00,0.00,1.00,0.05,-0.03,-0.05,39914,22.80
0.00,0.00,1.00,0.08,-0.00,-0.05,39918,22.80
-0.00,-0.00,1.00,0.09,0.03,-0.03,39922,22.80
0.00,0.00,1.00,0.08,0.03,0.01,39925,22.84
0.00,0.00,1.00,0.06,0.01,0.01,39929,22.84
0.00,0.00,1.00,0.02,-0.02,0.01,39933,22.86
0.00,0.00,1.00,-0.01,-0.00,0.01,39938,22.86
0.00,-0.00,1.00,-0.01,0.06,0.03,39941,22.86
0.00,-0.00,1.00,0.02,0.07,0.05,39945,22.84
-0.00,0.00,1.00,0.02,0.04,0.05,39949,22.84
-0.00,0.00,1.00,-0.01,0.01,0.05,39952,22.84
-0.00,0.00,1.00,-0.06,-0.02,0.05,39956,22.76
0.00,0.00,1.00,-0.06,-0.00,0.03,39960,22.76
-0.00,0.00,1.00,-0.01,-0.00,-0.03,39964,22.76
0.00,0.00,1.00,0.02,-0.00,-0.03,39967,22.83
0.00,0.00,1.00,0.03,-0.02,0.01,39971,22.83
0.00,0.00,1.00,0.00,-0.02,0.03,39975,22.83
-0.00,0.00,1.00,-0.03,-0.00,-0.00,39979,22.76
-0.00,-0.00,1.00,-0.04,-0.02,-0.03,39983,22.76
-0.00,-0.00,1.00,-0.03,-0.03,-0.03,39987,22.76
-0.00,0.00,1.00,-0.03,-0.03,-0.00,39991,22.81
-0.00,0.00,1.00,0.03,-0.00,0.05,39995,22.81
-0.00,0.00,1.00,0.05,0.01,0.05,39999,22.81
-0.00,0.00,1.00,0.03,-0.00,0.05,40002,22.81
-0.00,0.00,1.00,0.00,-0.00,0.03,40006,22.81
-0.00,0.00,1.00,0.00,0.01,0.05,40010,22.81
-0.00,0.00,1.00,0.03,0.06,0.08,40014,22.79
-0.00,0.00,1.00,0.03,0.06,0.08,40017,22.79
-0.00,0.00,1.00,0.00,0.01,0.05,40022,22.79
-0.00,0.00,1.00,-0.01,-0.02,0.05,40026,22.83
0.00,0.00,1.00,-0.01,-0.03,0.05,40029,22.83
0.00,-0.00,1.00,-0.01,-0.02,0.03,40033,22.83
-0.00,-0.00,1.00,-0.04,0.03,0.01,40037,22.85
-0.00,-0.00,1.00,-0.04,0.06,0.03,40041,22.85
-0.00,0.00,1.00,0.00,0.07,0.06,40045,22.81
-0.00,0.00,1.00,0.02,0.06,0.06,40048,22.81
0.00,0.00,1.00,0.03,0.03,0.05,40052,22.81
0.00,0.00,1.00,0.03,0.01,0.03,40056,22.80
0.00,0.00,1.00,0.02,-0.03,-0.00,40059,22.80
0.00,0.00,1.00,0.00,-0.05,-0.00,40064,22.80
-0.00,0.00,1.00,0.00,-0.03,0.03,40068,22.80
-0.00,0.00,1.00,0.00,-0.00,0.06,40071,22.80
-0.00,0.00,1.00,0.02,0.04,0.08,40075,22.80
-0.00,0.00,1.00,0.03,0.04,0.06,40079,22.82
-0.00,0.00,1.00,0.05,-0.00,0.03,40082,22.82
-0.00,0.00,1.00,0.05,-0.03,0.01,40086,22.82
-0.00,0.00,1.00,0.03,-0.03,-0.03,40090,22.84
-0.00,-0.00,1.00,0.03,-0.02,-0.05,40094,22.84
-0.00,-0.00,1.00,0.02,0.04,-0.06,40097,22.84
-0.00,-0.00,1.00,0.02,0.04,-0.05,40101,22.84
-0.00,0.00,1.00,0.05,0.01,-0.03,40105,22.84
-0.00,0.00,1.00,0.06,-0.02,-0.05,40110,22.84
-0.00,0.00,1.00,0.06,-0.03,-0.06,40114,22.84
0.00,-0.00,1.00,0.03,-0.03,-0.05,40117,22.84
0.00,-0.00,1.00,0.02,-0.03,-0.02,40121,22.84
0.00,0.00,1.00,-0.01,-0.03,-0.00,40125,22.79
0.00,0.00,1.00,-0.03,-0.02,-0.00,40129,22.79
0.00,0.00,1.00,-0.03,-0.02,-0.02,40133,22.79
0.00,0.00,1.00,-0.01,-0.02,-0.03,40137,22.83
0.00,0.00,1.00,0.02,-0.02,-0.03,40140,22.83
0.00,-0.00,1.00,0.02,-0.02,-0.03,40144,22.86
0.00,-0.00,1.00,0.05,0.01,-0.00,40148,22.86
0.00,0.00,1.00,0.06,0.03,0.01,40153,22.86
0.00,0.00,1.00,0.09,0.03,0.05,40156,22.80
0.00,0.00,1.00,0.08,0.03,0.06,40160,22.80
0.00,0.00,1.00,-0.01,0.01,0.05,40164,22.80
0.00,0.00,1.00,-0.06,0.01,0.01,40167,22.78
0.00,0.00,1.00,-0.06,0.04,-0.06,40171,22.78
0.00,0.00,1.00,-0.01,0.06,-0.08,40175,22.78
0.00,0.00,1.00,0.06,0.06,-0.06,40179,22.83
0.00,-0.00,1.00,0.06,0.04,-0.03,40182,22.83
-0.00,-0.00,1.00,0.06,0.03,0.01,40186,22.83
-0.00,-0.00,1.00,0.06,0.03,0.03,40190,22.81
-0.00,-0.00,1.00,0.08,0.06,0.03,40194,22.81
0.00,0.00,1.00,0.06,0.07,0.01,40198,22.81
0.00,0.00,1.00,0.03,0.06,0.01,40202,22.84
-0.00,0.00,1.00,-0.03,-0.00,0.01,40205,22.84
-0.00,0.00,1.00,-0.04,-0.02,-0.00,40209,22.84
-0.00,0.00,1.00,-0.06,-0.02,0.01,40213,22.80
-0.00,0.00,1.00,-0.06,-0.03,0.03,40217,22.80
0.00,0.00,1.00,-0.04,-0.10,0.01,40220,22.80
0.00,0.00,1.00,-0.04,-0.11,0.01,40224,22.82
0.00,0.00,1.00,-0.04,-0.08,0.03,40228,22.82
0.00,0.00,1.00,-0.04,-0.05,0.06,40231,22.82
0.00,0.00,1.00,-0.04,-0.02,0.08,40236,22.82
0.00,0.00,1.00,-0.06,-0.02,0.05,40240,22.82
0.00,0.00,1.00,-0.06,-0.00,-0.03,40244,22.82
0.00,0.00,1.00,-0.04,0.03,-0.05,40247,22.80
0.00,-0.00,1.00,0.00,0.06,-0.05,40251,22.80
0.00,-0.00,1.00,0.02,0.03,-0.05,40255,22.80
0.00,-0.00,1.00,-0.01,-0.05,-0.02,40259,22.83
0.00,-0.00,1.00,-0.04,-0.07,-0.02,40263,22.83
-0.00,-0.00,1.00,-0.07,-0.05,0.01,40266,22.80
-0.00,-0.00,1.00,-0.06,-0.03,0.01,40270,22.80
-0.00,-0.00,1.00,-0.04,-0.03,0.01,40274,22.80
-0.00,-0.00,1.00,-0.01,-0.02,-0.00,40279,22.81
-0.00,-0.00,1.00,0.00,-0.02,-0.00,40283,22.81
-0.00,0.00,1.00,0.03,-0.02,-0.03,40287,22.81
-0.00,0.00,1.00,0.03,-0.02,-0.03,40291,22.81
0.00,0.00,1.00,0.05,-0.02,-0.00,40295,22.81
0.00,0.00,1.00,0.08,-0.00,0.01,40298,22.81
0.00,0.00,1.00,0.11,0.04,0.05,40302,22.82
0.00,0.00,1.00,0.11,0.06,0.06,40306,22.82
0.00,0.00,1.00,0.05,0.04,0.06,40309,22.82
0.00,0.00,1.00,0.00,0.03,0.05,40313,22.82
0.00,-0.00,1.00,-0.06,0.01,0.01,40317,22.82
0.00,0.00,1.00,-0.06,0.03,0.03,40322,22.82
0.00,0.00,1.00,-0.03,0.06,0.05,40325,22.80
0.00,0.00,1.00,-0.03,0.06,0.03,40329,22.80
0.00,0.00,1.00,-0.04,0.04,-0.05,40333,22.80
0.00,0.00,1.00,-0.04,0.03,-0.08,40336,22.84
0.00,0.00,1.00,-0.03,-0.00,-0.08,40340,22.84
0.00,0.00,1.00,-0.01,-0.00,-0.06,40344,22.84
0.00,0.00,1.00,0.02,-0.00,-0.05,40347,22.85
-0.00,0.00,1.00,0.03,-0.00,-0.05,40351,22.85
-0.00,0.00,1.00,0.02,-0.00,-0.03,40355,22.85
-0.00,0.00,1.00,0.02,-0.00,-0.00,40358,22.83
-0.00,0.00,1.00,-0.03,0.01,0.08,40363,22.83
-0.00,0.00,1.00,-0.07,-0.00,0.08,40367,22.83
0.00,0.00,1.00,-0.07,-0.02,0.06,40371,22.82
0.00,-0.00,1.00,-0.03,-0.02,-0.00,40375,22.82
0.00,-0.00,1.00,0.00,-0.00,-0.03,40379,22.84
0.00,-0.00,1.00,-0.01,0.04,-0.03,40382,22.84
0.00,-0.00,1.00,-0.04,0.06,-0.00,40386,22.84
-0.00,-0.00,1.00,-0.06,0.04,0.06,40390,22.84
-0.00,-0.00,1.00,-0.03,0.03,0.06,40394,22.84
-0.00,0.00,1.00,0.05,-0.03,0.03,40398,22.84
-0.00,0.00,1.00,0.06,-0.08,0.01,40401,22.81
-0.00,0.00,1.00,0.06,-0.11,0.01,40406,22.81
0.00,0.00,1.00,0.02,-0.05,-0.00,40410,22.81
0.00,0.00,1.00,0.00,-0.02,-0.02,40414,22.80
0.00,0.00,1.00,-0.04,0.04,-0.05,40417,22.80
0.00,0.00,1.00,-0.04,0.04,-0.05,40421,22.80
-0.00,0.00,1.00,-0.03,0.06,-0.02,40425,22.79
-0.00,0.00,1.00,-0.01,0.06,-0.02,40429,22.79
-0.00,-0.00,1.00,0.02,0.03,0.01,40432,22.79
-0.00,-0.00,1.00,0.00,0.03,0.01,40436,22.86
-0.00,-0.00,1.00,-0.06,0.03,0.01,40440,22.86
-0.00,-0.00,1.00,-0.07,0.03,-0.00,40444,22.86
0.00,0.00,1.00,-0.06,0.06,-0.05,40449,22.76
0.00,0.00,1.00,-0.04,0.06,-0.05,40452,22.76
0.00,0.00,1.00,-0.01,0.03,-0.02,40456,22.82
0.00,0.00,1.00,0.00,0.01,-0.00,40460,22.82
0.00,0.00,1.00,0.02,0.04,0.01,40463,22.82
0.00,0.00,1.00,0.02,0.06,0.01,40467,22.76
0.00,-0.00,1.00,-0.01,0.10,0.03,40471,22.76
-0.00,0.00,1.00,-0.03,0.09,0.03,40475,22.76
-0.00,0.00,1.00,-0.04,0.03,0.03,40478,22.82
-0.00,0.00,1.00,-0.03,-0.02,0.05,40482,22.82
-0.00,-0.00,1.00,0.03,-0.07,0.05,40486,22.82
0.00,-0.00,1.00,0.06,-0.07,0.05,40489,22.79
0.00,-0.00,1.00,0.09,-0.03,0.05,40494,22.79
0.00,-0.00,1.00,0.06,-0.03,0.06,40498,22.79
0.00,-0.00,1.00,0.03,-0.03,0.08,40502,22.82
0.00,0.00,1.00,0.00,-0.05,0.08,40505,22.82
0.00,0.00,1.00,-0.01,-0.05,0.06,40509,22.82
0.00,-0.00,1.00,-0.01,-0.05,0.05,40513,22.83
0.00,-0.00,1.00,0.00,-0.03,0.03,40517,22.83
0.00,-0.00,1.00,0.02,-0.02,0.03,40520,22.83
0.00,0.00,1.00,0.03,-0.00,0.03,40524,22.86
0.00,0.00,1.00,0.03,-0.02,-0.00,40528,22.86
0.00,0.00,1.00,0.05,-0.03,-0.02,40531,22.86
0.00,-0.00,1.00,0.05,-0.02,-0.05,40536,22.78
0.00,-0.00,1.00,0.05,0.01,-0.05,40540,22.78
0.00,-0.00,1.00,0.00,0.09,-0.02,40544,22.78
0.00,-0.00,1.00,-0.03,0.07,-0.00,40547,22.81
-0.00,0.00,1.00,0.00,0.01,-0.03,40551,22.81
-0.00,-0.00,1.00,0.03,-0.03,-0.06,40555,22.81
-0.00,-0.00,1.00,0.08,-0.05,-0.08,40559,22.81
-0.00,-0.00,1.00,0.06,-0.03,-0.08,40563,22.81
-0.00,-0.00,1.00,0.02,0.01,-0.03,40567,22.80
-0.00,-0.00,1.00,-0.01,0.01,0.03,40571,22.80
-0.00,-0.00,1.00,-0.03,0.01,0.05,40574,22.80
-0.00,0.00,1.00,-0.03,0.03,0.06,40579,22.83
-0.00,-0.00,1.00,-0.03,0.04,0.06,40583,22.83
-0.00,-0.00,1.00,0.03,0.04,0.01,40587,22.83
-0.00,-0.00,1.00,0.06,0.03,-0.02,40590,22.81
-0.00,0.00,1.00,0.08,0.03,-0.02,40594,22.81
-0.00,0.00,1.00,0.08,0.03,-0.02,40598,22.81
-0.00,0.00,1.00,0.08,-0.00,-0.00,40602,22.79
-0.00,0.00,1.00,0.06,-0.03,-0.00,40606,22.79
-0.00,0.00,1.00,0.05,-0.02,-0.00,40609,22.79
-0.00,0.00,1.00,0.03,0.01,-0.00,40613,22.78
0.00,0.00,1.00,0.03,0.01,-0.00,40617,22.78
0.00,0.00,1.00,0.03,-0.02,-0.02,40622,22.78
0.00,0.00,1.00,0.03,-0.03,-0.02,40625,22.80
0.00,0.00,1.00,0.03,-0.02,-0.02,40629,22.80
0.00,-0.00,1.00,0.03,-0.02,-0.02,40633,22.80
-0.00,-0.00,1.00,-0.04,-0.02,-0.00,40637,22.82
-0.00,-0.00,1.00,-0.06,-0.02,-0.00,40641,22.82
0.00,0.00,1.00,-0.06,-0.03,-0.02,40645,22.82
0.00,0.00,1.00,-0.04,-0.05,-0.02,40648,22.83
0.00,-0.00,1.00,-0.03,-0.07,0.03,40652,22.83
0.00,0.00,1.00,-0.01,-0.07,0.08,40656,22.82
0.00,0.00,1.00,0.00,-0.05,0.09,40660,22.82
0.00,0.00,1.00,0.00,-0.02,0.06,40664,22.82
0.00,0.00,1.00,-0.01,-0.00,0.03,40668,22.79
0.00,0.00,1.00,-0.06,0.03,-0.00,40672,22.79
0.00,-0.00,1.00,-0.07,0.03,-0.00,40676,22.79
0.00,-0.00,1.00,-0.07,0.03,-0.02,40679,22.79
0.00,-0.00,1.00,-0.04,-0.00,-0.02,40683,22.79
0.00,-0.00,1.00,0.02,-0.03,0.01,40687,22.79
0.00,-0.00,1.00,0.03,-0.05,0.05,40691,22.83
0.00,0.00,1.00,0.00,-0.03,0.06,40695,22.83
0.00,0.00,1.00,-0.03,-0.02,0.08,40698,22.83
0.00,0.00,1.00,-0.03,-0.02,0.05,40702,22.80
0.00,0.00,1.00,-0.03,-0.02,0.03,40707,22.80
0.00,0.00,1.00,0.00,-0.00,-0.00,40710,22.80
-0.00,0.00,1.00,0.02,0.01,-0.00,40714,22.80
-0.00,0.00,1.00,0.05,0.03,0.03,40718,22.80
-0.00,0.00,1.00,0.06,0.03,0.05,40722,22.80
0.00,0.00,1.00,0.08,0.03,0.05,40725,22.85
0.00,0.00,1.00,0.08,0.01,0.03,40729,22.85
0.00,0.00,1.00,0.06,-0.00,-0.03,40733,22.85
0.00,0.00,1.00,0.03,-0.00,-0.05,40736,22.85
-0.00,0.00,1.00,-0.04,0.01,-0.08,40740,22.85
-0.00,0.00,1.00,-0.06,0.03,-0.06,40744,22.85
-0.00,-0.00,1.00,-0.03,0.04,-0.02,40748,22.78
-0.00,-0.00,1.00,0.00,0.04,-0.00,40752,22.78
-0.00,-0.00,1.00,0.06,-0.00,0.01,40756,22.78
0.00,-0.00,1.00,0.08,0.03,0.05,40760,22.81
0.00,-0.00,1.00,0.06,0.04,0.05,40764,22.81
0.00,-0.00,1.00,0.05,0.06,0.05,40767,22.83
0.00,0.00,1.00,0.03,0.04,0.03,40771,22.83
0.00,0.00,1.00,-0.01,0.01,-0.02,40775,22.83
0.00,0.00,1.00,-0.04,0.01,-0.03,40778,22.83
0.00,0.00,1.00,-0.03,-0.00,-0.05,40782,22.83
0.00,0.00,1.00,-0.01,-0.00,-0.03,40786,22.83
0.00,-0.00,1.00,-0.01,-0.00,0.01,40791,22.79
0.00,-0.00,1.00,-0.01,-0.02,0.06,40794,22.79
0.00,-0.00,1.00,-0.01,-0.03,0.09,40798,22.79
0.00,0.00,1.00,-0.01,-0.03,0.08,40802,22.83
0.00,0.00,1.00,-0.01,-0.00,0.05,40806,22.83
0.00,0.00,1.00,-0.01,0.01,0.05,40810,22.83
0.00,0.00,1.00,0.00,0.03,0.01,40813,22.79
0.00,0.00,1.00,0.03,0.01,-0.00,40817,22.79
-0.00,-0.00,1.00,0.11,-0.03,-0.00,40821,22.79
-0.00,-0.00,1.00,0.11,-0.05,-0.00,40824,22.81
-0.00,-0.00,1.00,0.02,-0.05,-0.02,40828,22.81
-0.00,-0.00,1.00,-0.03,-0.03,-0.02,40833,22.81
-0.00,0.00,1.00,-0.01,-0.05,-0.00,40837,22.85
0.00,0.00,1.00,0.08,-0.05,0.03,40841,22.85
0.00,0.00,1.00,0.11,-0.03,0.03,40845,22.85
0.00,0.00,1.00,0.11,0.04,-0.03,40848,22.81
0.00,0.00,1.00,0.08,0.07,-0.06,40852,22.81
0.00,0.00,1.00,0.02,0.09,-0.06,40856,22.81
0.00,0.00,1.00,0.00,0.09,-0.06,40860,22.80
0.00,0.00,1.00,-0.01,0.01,-0.02,40863,22.80
0.00,0.00,1.00,-0.01,-0.03,0.01,40867,22.82
0.00,0.00,1.00,-0.03,-0.08,0.06,40871,22.82
0.00,0.00,1.00,-0.04,-0.07,0.06,40875,22.82
0.00,-0.00,1.00,-0.01,-0.00,0.08,40879,22.85
0.00,-0.00,1.00,0.02,0.01,0.09,40883,22.85
0.00,0.00,1.00,0.08,0.03,0.06,40886,22.85
0.00,0.00,1.00,0.09,0.04,0.03,40890,22.82
0.00,0.00,1.00,0.08,0.06,-0.02,40894,22.82
0.00,0.00,1.00,0.05,0.06,-0.03,40898,22.82
0.00,0.00,1.00,-0.03,0.04,-0.03,40901,22.79
0.00,0.00,1.00,-0.04,0.03,-0.03,40905,22.79
-0.00,0.00,1.00,0.00,0.03,-0.03,40909,22.79
0.00,-0.00,1.00,0.03,0.01,-0.05,40912,22.81
0.00,-0.00,1.00,0.06,-0.00,-0.03,40916,22.81
0.00,-0.00,1.00,0.06,-0.00,-0.02,40921,22.81
0.00,-0.00,1.00,0.00,-0.00,0.01,40925,22.83
0.00,-0.00,1.00,-0.03,-0.00,0.03,40928,22.83
0.00,0.00,1.00,-0.06,-0.03,0.03,40932,22.83
0.00,0.00,1.00,-0.06,-0.03,0.03,40936,22.84
0.00,0.00,1.00,-0.03,-0.05,-0.00,40939,22.84
0.00,0.00,1.00,-0.03,-0.08,-0.02,40943,22.84
