a_x,a_y,a_z,roll,pitch,yaw,timestamp,temp
-0.00,0.00,1.00,-0.04,0.02,0.03,8602,23.75
0.00,0.00,1.00,0.02,-0.06,0.04,8606,23.78
0.00,0.00,1.00,0.02,-0.06,0.03,8609,23.78
0.00,0.00,1.00,-0.03,-0.04,-0.00,8613,23.78
0.00,0.00,1.00,-0.06,-0.03,-0.02,8617,23.76
0.00,0.00,1.00,-0.06,-0.03,-0.07,8621,23.76
0.00,0.00,1.00,-0.04,-0.04,-0.08,8625,23.76
0.00,-0.00,1.00,-0.01,-0.07,-0.08,8629,23.79
0.00,-0.00,1.00,-0.01,-0.09,-0.04,8632,23.79
-0.00,-0.00,1.00,-0.01,-0.07,0.03,8636,23.79
-0.00,-0.00,1.00,-0.01,-0.07,0.04,8640,23.73
-0.00,-0.00,1.00,0.00,-0.06,0.03,8644,23.73
-0.00,-0.00,1.00,0.06,-0.04,-0.02,8648,23.73
-0.00,-0.00,1.00,0.06,-0.03,-0.04,8651,23.75
0.00,-0.00,1.00,0.03,0.01,-0.02,8655,23.75
0.00,-0.00,1.00,0.00,0.02,0.03,8659,23.75
0.00,-0.00,1.00,-0.03,0.04,0.09,8664,23.73
-0.00,-0.00,1.00,-0.04,0.02,0.07,8667,23.73
-0.00,-0.00,1.00,-0.04,0.02,0.03,8671,23.73
-0.00,-0.00,1.00,-0.04,0.02,-0.00,8675,23.74
0.00,-0.00,1.00,-0.03,0.05,-0.02,8678,23.74
0.00,-0.00,1.00,-0.03,0.04,-0.02,8682,23.74
0.00,-0.00,1.00,0.02,-0.01,-0.00,8686,23.75
0.00,-0.00,1.00,0.03,-0.03,0.01,8690,23.75
0.00,0.00,1.00,0.03,-0.03,0.04,8693,23.75
0.00,0.00,1.00,0.03,-0.01,0.04,8697,23.75
0.00,0.00,1.00,0.02,-0.01,0.03,8701,23.75
0.00,0.00,1.00,0.02,-0.01,0.03,8705,23.75
0.00,0.00,1.00,-0.01,0.01,0.01,8709,23.75
0.00,0.00,1.00,-0.01,0.01,0.01,8713,23.75
0.00,0.00,1.00,-0.01,0.01,-0.00,8716,23.75
0.00,0.00,1.00,-0.01,0.01,-0.04,8720,23.75
0.00,0.00,1.00,-0.01,-0.03,-0.08,8724,23.75
-0.00,0.00,1.00,0.00,-0.04,-0.10,8727,23.75
-0.00,0.00,1.00,0.00,-0.03,-0.11,8731,23.76
-0.00,0.00,1.00,0.02,-0.01,-0.08,8735,23.76
-0.00,0.00,1.00,0.02,0.02,-0.00,8738,23.76
0.00,0.00,1.00,0.02,0.01,0.01,8742,23.79
0.00,0.00,1.00,0.02,-0.03,0.01,8745,23.79
0.00,0.00,1.00,0.02,-0.03,0.01,8750,23.79
0.00,0.00,1.00,-0.03,-0.01,0.01,8754,23.77
0.00,0.00,1.00,-0.06,-0.01,0.03,8757,23.77
0.00,0.00,1.00,-0.11,-0.01,0.03,8761,23.77
0.00,-0.00,1.00,-0.09,-0.01,0.03,8765,23.74
0.00,-0.00,1.00,-0.08,-0.01,0.03,8768,23.74
0.00,-0.00,1.00,-0.01,0.01,0.01,8772,23.74
0.00,0.00,1.00,0.00,-0.01,0.01,8776,23.75
0.00,0.00,1.00,-0.03,-0.01,0.03,8779,23.75
0.00,-0.00,1.00,-0.04,-0.01,0.03,8783,23.75
0.00,-0.00,1.00,-0.03,0.02,-0.00,8787,23.79
0.00,-0.00,1.00,0.00,0.05,-0.04,8791,23.79
0.00,-0.00,1.00,-0.03,0.08,-0.07,8795,23.78
0.00,-0.00,1.00,-0.04,0.08,-0.05,8799,23.78
0.00,-0.00,1.00,-0.06,0.04,0.01,8802,23.78
0.00,-0.00,1.00,-0.04,-0.01,0.03,8806,23.73
0.00,-0.00,1.00,0.00,-0.01,0.01,8810,23.73
0.00,-0.00,1.00,0.02,0.01,0.01,8813,23.73
0.00,-0.00,1.00,0.05,0.04,0.03,8817,23.76
0.00,-0.00,1.00,0.03,0.04,0.03,8821,23.76
0.00,-0.00,1.00,0.02,0.02,0.04,8824,23.76
-0.00,-0.00,1.00,0.00,0.02,0.03,8828,23.74
-0.00,-0.00,1.00,0.03,-0.01,-0.00,8833,23.74
-0.00,-0.00,1.00,0.03,-0.03,-0.02,8836,23.74
0.00,-0.00,1.00,0.02,-0.04,-0.02,8840,23.76
-0.00,-0.00,1.00,0.00,-0.03,0.01,8844,23.76
-0.00,0.00,1.00,0.00,-0.01,0.04,8847,23.76
-0.00,0.00,1.00,0.00,-0.01,0.04,8851,23.76
-0.00,0.00,1.00,0.00,0.01,0.03,8855,23.76
-0.00,0.00,1.00,-0.01,0.02,0.03,8858,23.76
-0.00,0.00,1.00,0.00,0.04,0.03,8862,23.74
-0.00,0.00,1.00,0.02,0.02,0.01,8865,23.74
-0.00,0.00,1.00,0.05,-0.01,-0.04,8869,23.74
-0.00,0.00,1.00,0.05,-0.03,-0.05,8873,23.71
-0.00,0.00,1.00,0.03,-0.03,-0.00,8877,23.71
-0.00,0.01,1.00,0.03,-0.03,0.03,8881,23.71
-0.00,0.01,1.00,-0.01,0.02,0.06,8885,23.72
-0.00,0.01,1.00,-0.04,0.04,0.06,8888,23.72
-0.00,0.01,1.00,-0.04,0.04,0.06,8892,23.72
-0.00,0.01,1.00,-0.03,0.02,0.06,8896,23.74
-0.00,0.00,1.00,-0.03,0.02,0.04,8899,23.74
-0.00,0.00,1.00,-0.01,0.02,-0.00,8903,23.74
-0.00,0.00,1.00,0.00,0.02,-0.02,8907,23.75
0.00,0.00,1.00,-0.01,0.02,-0.04,8910,23.75
0.00,0.00,1.00,-0.01,0.02,-0.04,8914,23.75
0.00,0.00,1.00,-0.01,0.02,-0.07,8919,23.75
0.00,0.00,1.00,-0.01,0.04,-0.08,8922,23.75
0.00,0.00,1.00,0.00,0.05,-0.10,8926,23.75
0.00,0.00,1.00,0.00,0.05,-0.07,8930,23.75
0.00,0.00,1.00,-0.01,-0.01,0.01,8933,23.75
0.00,-0.00,1.00,-0.03,-0.04,0.01,8937,23.75
0.00,-0.00,1.00,-0.06,-0.06,-0.02,8941,23.76
0.00,-0.00,1.00,-0.04,-0.04,-0.04,8944,23.76
-0.00,-0.00,1.00,-0.01,0.01,-0.05,8948,23.76
-0.00,-0.00,1.00,0.00,0.02,-0.05,8952,23.76
-0.00,-0.00,1.00,-0.04,0.02,-0.04,8956,23.76
-0.00,-0.00,1.00,-0.14,-0.01,-0.00,8961,23.76
-0.00,-0.00,1.00,-0.17,-0.04,-0.00,8964,23.72
0.00,-0.01,1.00,-0.09,-0.06,-0.04,8968,23.72
0.00,-0.00,1.00,-0.03,-0.04,-0.04,8972,23.72
0.00,-0.00,1.00,0.03,0.02,-0.02,8976,23.73
0.00,-0.01,1.00,0.02,0.04,0.01,8980,23.73
0.00,-0.01,1.00,-0.06,0.02,0.04,8983,23.73
0.00,-0.01,1.00,-0.09,-0.01,0.06,8987,23.76
-0.00,-0.01,1.00,-0.12,-0.03,0.04,8991,23.76
-0.00,-0.00,1.00,-0.11,-0.01,0.03,8994,23.76
0.00,-0.01,1.00,-0.04,0.02,-0.02,8998,23.77
0.00,-0.01,1.00,-0.01,0.05,-0.05,9003,23.77
0.00,-0.01,1.00,0.00,0.05,-0.05,9007,23.72
0.00,-0.01,1.00,0.00,0.04,-0.05,9010,23.72
0.00,-0.00,1.00,0.03,0.01,-0.04,9014,23.72
0.00,-0.00,1.00,0.05,-0.01,-0.04,9018,23.78
0.00,-0.00,1.00,0.05,-0.03,-0.04,9021,23.78
0.00,-0.00,1.00,0.05,-0.03,-0.04,9025,23.78
0.00,-0.00,1.00,0.02,-0.01,-0.02,9029,23.77
0.00,0.00,1.00,0.00,-0.03,-0.00,9033,23.77
0.00,0.00,1.00,-0.01,-0.04,0.04,9036,23.77
0.00,-0.00,1.00,-0.01,-0.04,0.06,9040,23.81
0.00,0.00,1.00,0.03,-0.01,0.03,9044,23.81
0.00,0.00,1.00,0.05,0.02,-0.00,9048,23.81
0.00,0.00,1.00,0.05,0.05,-0.04,9052,23.79
0.00,0.00,1.00,0.05,0.05,-0.02,9056,23.79
-0.00,0.00,1.00,0.09,0.01,-0.00,9059,23.79
-0.00,0.00,1.00,0.11,-0.03,-0.02,9063,23.77
-0.00,0.01,1.00,0.12,-0.04,-0.05,9067,23.77
0.00,0.01,1.00,0.11,-0.04,-0.05,9070,23.77
0.00,0.00,1.00,0.06,-0.07,-0.02,9074,23.78
0.00,0.00,1.00,0.05,-0.09,-0.00,9078,23.78
-0.00,0.01,1.00,0.00,-0.07,0.03,9081,23.78
-0.00,0.01,1.00,-0.01,-0.06,0.06,9085,23.76
-0.00,0.01,1.00,-0.01,-0.03,0.06,9090,23.76
-0.00,0.01,1.00,-0.01,-0.03,0.04,9093,23.76
-0.00,0.00,1.00,-0.01,-0.03,0.03,9097,23.74
-0.00,0.00,1.00,-0.03,-0.04,0.03,9101,23.74
-0.00,0.00,1.00,-0.06,-0.04,-0.00,9104,23.74
-0.00,0.00,1.00,-0.06,-0.04,-0.00,9108,23.76
-0.00,0.00,1.00,-0.04,-0.04,-0.00,9112,23.76
-0.00,0.00,1.00,-0.04,-0.04,-0.00,9116,23.76
-0.00,0.00,1.00,-0.06,-0.07,0.01,9120,23.77
-0.00,-0.00,1.00,-0.08,-0.07,-0.00,9123,23.77
-0.00,-0.00,1.00,-0.09,-0.04,-0.02,9127,23.77
-0.00,-0.00,1.00,-0.11,0.04,-0.05,9132,23.81
-0.00,-0.00,1.00,-0.11,0.07,-0.05,9136,23.81
-0.00,-0.00,1.00,-0.09,0.08,-0.04,9140,23.77
-0.00,-0.00,1.00,-0.09,0.05,-0.02,9144,23.77
-0.00,-0.00,1.00,-0.09,0.01,-0.04,9147,23.77
-0.00,-0.00,1.00,-0.09,-0.01,-0.05,9151,23.78
-0.00,-0.00,1.00,-0.06,-0.03,-0.10,9155,23.78
-0.00,-0.01,1.00,0.00,-0.03,-0.11,9159,23.78
0.00,-0.01,1.00,0.03,-0.01,-0.11,9163,23.73
0.00,-0.01,1.00,0.05,0.01,-0.07,9167,23.73
0.00,-0.01,1.00,0.05,0.01,-0.05,9170,23.73
0.00,-0.01,1.00,-0.01,0.01,-0.02,9175,23.75
0.00,-0.01,1.00,-0.04,-0.01,-0.00,9179,23.75
0.00,-0.01,1.00,-0.08,-0.03,0.03,9182,23.75
0.00,-0.01,1.00,-0.08,-0.03,0.04,9186,23.78
0.00,-0.01,1.00,-0.01,-0.03,0.06,9190,23.78
0.00,-0.00,1.00,0.00,-0.01,0.03,9194,23.78
0.00,-0.00,1.00,0.03,-0.01,-0.04,9197,23.79
0.00,-0.00,1.00,0.03,-0.01,-0.07,9201,23.79
-0.00,-0.00,1.00,0.00,0.01,-0.10,9205,23.79
-0.00,-0.00,1.00,-0.04,0.01,-0.11,9209,23.73
0.00,-0.00,1.00,-0.12,0.01,-0.14,9212,23.73
0.00,-0.00,1.00,-0.14,0.01,-0.13,9217,23.73
0.00,-0.00,1.00,-0.08,-0.03,-0.10,9221,23.74
-0.00,0.00,1.00,-0.03,-0.04,-0.07,9225,23.74
-0.00,-0.00,1.00,0.06,-0.06,-0.00,9228,23.74
0.00,0.00,1.00,0.08,-0.04,0.01,9232,23.77
0.00,0.00,1.00,0.06,-0.03,0.03,9236,23.77
0.00,0.00,1.00,0.03,-0.01,0.06,9240,23.74
0.00,0.00,1.00,0.03,0.02,0.09,9243,23.74
0.00,0.00,1.00,0.05,0.04,0.09,9247,23.74
-0.00,0.00,1.00,0.06,0.08,0.03,9250,23.70
-0.00,0.00,1.00,0.06,0.08,-0.02,9254,23.70
-0.00,0.01,1.00,0.08,0.05,-0.07,9259,23.70
-0.00,0.01,1.00,0.08,0.04,-0.05,9262,23.77
0.00,0.01,1.00,0.06,0.04,-0.02,9266,23.77
0.00,0.01,1.00,0.05,0.04,-0.00,9270,23.77
0.00,0.01,1.00,0.03,0.04,-0.00,9273,23.75
0.00,0.01,1.00,0.02,0.01,-0.00,9277,23.75
0.00,0.01,1.00,0.03,-0.03,-0.00,9281,23.75
-0.00,0.01,1.00,0.03,-0.04,0.01,9284,23.77
-0.00,0.00,1.00,0.02,-0.06,0.01,9288,23.77
-0.00,0.00,1.00,0.00,-0.06,-0.00,9292,23.77
-0.00,0.00,1.00,-0.01,-0.03,-0.07,9295,23.77
-0.00,0.00,1.00,-0.01,-0.03,-0.08,9299,23.77
-0.00,0.01,1.00,-0.04,0.01,-0.08,9304,23.77
0.00,0.01,1.00,-0.04,0.02,-0.05,9307,23.81
-0.00,0.01,1.00,-0.04,0.04,-0.00,9311,23.81
-0.00,0.00,1.00,-0.04,0.04,-0.02,9315,23.81
-0.00,0.00,1.00,-0.09,0.04,-0.05,9318,23.76
-0.00,0.00,1.00,-0.11,0.02,-0.08,9322,23.76
-0.00,0.00,1.00,-0.11,0.02,-0.11,9326,23.76
-0.00,0.00,1.00,-0.09,0.02,-0.13,9329,23.76
-0.00,-0.00,1.00,-0.08,0.04,-0.13,9333,23.76
-0.00,-0.00,1.00,-0.08,0.02,-0.11,9337,23.76
-0.00,-0.00,1.00,-0.08,-0.03,-0.07,9341,23.74
-0.00,-0.00,1.00,-0.06,-0.04,-0.05,9345,23.74
-0.00,-0.00,1.00,-0.04,-0.04,-0.04,9349,23.74
-0.00,-0.00,1.00,-0.04,-0.01,-0.04,9353,23.76
-0.00,-0.00,1.00,-0.08,0.05,-0.05,9357,23.76
-0.00,-0.01,1.00,-0.08,0.10,-0.05,9361,23.76
-0.00,-0.01,1.00,-0.08,0.08,-0.05,9365,23.73
-0.00,-0.01,1.00,-0.06,0.04,-0.07,9369,23.73
0.00,-0.01,1.00,-0.04,0.01,-0.07,9372,23.73
0.00,-0.01,1.00,-0.01,-0.01,-0.04,9376,23.79
0.00,-0.01,1.00,0.02,0.01,-0.02,9380,23.79
0.00,-0.01,1.00,0.09,0.04,0.01,9384,23.75
0.00,-0.01,1.00,0.14,0.04,0.01,9388,23.75
0.00,-0.00,1.00,0.12,0.04,0.03,9392,23.75
0.00,-0.00,1.00,0.09,0.05,0.03,9396,23.78
-0.00,-0.00,1.00,0.00,0.08,0.04,9399,23.78
-0.00,-0.00,1.00,-0.04,0.08,0.04,9403,23.78
-0.00,-0.00,1.00,-0.06,0.05,0.06,9407,23.80
-0.00,-0.00,1.00,-0.03,0.02,0.07,9410,23.80
0.00,-0.00,1.00,0.02,-0.03,0.07,9414,23.80
0.00,-0.00,1.00,0.03,-0.06,0.06,9417,23.76
-0.00,0.00,1.00,0.06,-0.10,-0.02,9421,23.76
-0.00,0.00,1.00,0.06,-0.09,-0.05,9425,23.76
-0.00,0.00,1.00,0.03,-0.03,-0.08,9430,23.77
-0.00,0.00,1.00,0.00,-0.01,-0.07,9433,23.77
0.00,0.00,1.00,-0.01,0.01,-0.00,9437,23.77
0.00,0.00,1.00,-0.03,-0.01,0.03,9441,23.80
0.00,0.01,1.00,-0.04,-0.04,0.07,9444,23.80
0.00,0.01,1.00,-0.04,-0.04,0.07,9448,23.80
-0.00,0.00,1.00,-0.04,-0.06,0.06,9452,23.80
-0.00,0.00,1.00,-0.03,-0.06,0.03,9455,23.80
-0.00,0.00,1.00,-0.03,-0.03,-0.04,9459,23.80
-0.00,0.00,1.00,-0.03,-0.01,-0.05,9463,23.76
-0.00,0.00,1.00,-0.03,-0.01,-0.04,9467,23.76
-0.00,0.00,1.00,-0.03,-0.01,-0.02,9472,23.76
0.00,0.00,1.00,-0.01,0.02,0.01,9475,23.76
0.00,0.00,1.00,-0.03,0.04,0.03,9479,23.76
0.00,0.00,1.00,-0.06,0.01,-0.00,9483,23.76
0.00,0.00,1.00,-0.08,-0.03,-0.04,9486,23.78
0.00,-0.00,1.00,-0.06,-0.07,-0.08,9490,23.78
0.00,-0.00,1.00,-0.04,-0.07,-0.08,9494,23.78
0.00,-0.00,1.00,-0.01,-0.07,-0.07,9497,23.80
0.00,-0.00,1.00,-0.01,-0.06,-0.07,9501,23.80
0.00,-0.00,1.00,-0.06,-0.03,-0.07,9505,23.80
0.00,-0.00,1.00,-0.06,-0.03,-0.04,9509,23.77
0.00,-0.00,1.00,-0.04,-0.03,-0.02,9513,23.77
0.00,-0.00,1.00,-0.03,0.01,-0.02,9518,23.77
0.00,-0.00,1.00,-0.01,0.02,-0.02,9521,23.75
-0.00,-0.00,1.00,0.03,0.04,-0.00,9525,23.75
-0.00,-0.00,1.00,0.06,0.04,0.01,9529,23.77
-0.00,-0.00,1.00,0.06,0.04,-0.02,9532,23.77
-0.00,-0.00,1.00,0.03,0.05,-0.02,9536,23.77
-0.00,-0.00,1.00,-0.04,0.04,-0.00,9540,23.75
-0.00,-0.00,1.00,-0.08,0.02,0.03,9544,23.75
-0.00,-0.00,1.00,-0.08,-0.03,0.09,9547,23.75
-0.00,-0.00,1.00,-0.06,-0.04,0.07,9551,23.74
-0.00,-0.00,1.00,0.03,0.02,0.04,9555,23.74
-0.00,0.00,1.00,0.06,0.05,0.01,9560,23.74
-0.00,0.00,1.00,0.05,0.13,-0.02,9563,23.74
-0.00,0.00,1.00,0.00,0.13,-0.04,9567,23.74
-0.00,0.00,1.00,-0.09,0.05,-0.04,9571,23.74
-0.00,0.00,1.00,-0.11,-0.03,-0.02,9574,23.72
-0.00,0.00,1.00,-0.09,-0.10,-0.02,9578,23.72
-0.00,0.00,1.00,-0.08,-0.10,-0.04,9582,23.72
-0.00,0.00,1.00,-0.06,-0.04,-0.05,9586,23.76
0.00,0.00,1.00,-0.04,-0.01,-0.04,9590,23.76
0.00,0.00,1.00,-0.03,-0.01,-0.00,9593,23.76
-0.00,0.01,1.00,-0.01,-0.01,0.04,9597,23.77
-0.00,0.01,1.00,-0.01,0.01,0.04,9602,23.77
-0.00,0.01,1.00,0.00,0.04,0.03,9605,23.77
-0.00,0.01,1.00,0.00,0.07,0.01,9609,23.73
-0.00,0.01,1.00,-0.01,0.07,-0.04,9613,23.73
0.00,0.01,1.00,-0.03,0.05,-0.04,9616,23.73
0.00,0.00,1.00,-0.08,0.01,-0.05,9620,23.78
0.00,0.00,1.00,-0.08,0.01,-0.07,9624,23.78
0.00,0.01,1.00,-0.09,0.01,-0.07,9627,23.78
-0.00,0.00,1.00,-0.11,0.02,-0.02,9631,23.78
0.00,0.00,1.00,-0.12,0.04,-0.00,9635,23.78
0.00,0.00,1.00,-0.11,0.04,-0.02,9638,23.78
0.00,-0.00,1.00,-0.08,0.02,-0.02,9643,23.79
-0.00,-0.00,1.00,-0.06,-0.01,-0.00,9647,23.79
-0.00,-0.00,1.00,-0.11,-0.01,-0.00,9651,23.79
-0.00,-0.00,1.00,-0.12,-0.01,0.01,9655,23.78
-0.00,-0.00,1.00,-0.08,-0.01,0.03,9658,23.78
-0.00,-0.00,1.00,-0.03,-0.01,0.04,9662,23.75
0.00,-0.00,1.00,0.03,-0.01,0.07,9666,23.75
0.00,-0.00,1.00,0.02,-0.01,0.06,9670,23.75
0.00,-0.00,1.00,-0.04,0.01,-0.00,9673,23.77
0.00,-0.00,1.00,-0.08,0.01,-0.02,9677,23.77
0.00,-0.00,1.00,-0.08,0.01,-0.04,9681,23.77
0.00,-0.00,1.00,-0.08,0.01,-0.00,9686,23.78
-0.00,-0.00,1.00,-0.04,0.02,0.04,9689,23.78
-0.00,-0.00,1.00,-0.03,0.04,0.04,9693,23.78
-0.00,-0.00,1.00,-0.04,0.05,0.06,9697,23.75
0.00,-0.00,1.00,-0.04,0.04,0.04,9700,23.75
0.00,-0.00,1.00,-0.06,-0.06,-0.02,9704,23.75
0.00,-0.00,1.00,-0.04,-0.10,-0.05,9708,23.71
0.00,-0.00,1.00,0.00,-0.13,-0.13,9712,23.71
-0.00,-0.00,1.00,0.00,-0.10,-0.16,9716,23.71
-0.00,-0.00,1.00,-0.04,-0.04,-0.14,9719,23.73
-0.00,-0.00,1.00,-0.09,0.04,-0.07,9723,23.73
-0.00,-0.00,1.00,-0.08,0.05,-0.02,9728,23.73
0.00,-0.00,1.00,0.02,0.08,-0.00,9732,23.76
0.00,-0.00,1.00,0.06,0.07,-0.02,9735,23.76
0.00,-0.00,1.00,0.09,0.02,-0.08,9739,23.76
0.00,-0.00,1.00,0.08,-0.03,-0.08,9743,23.74
-0.00,0.00,1.00,0.06,-0.03,-0.02,9747,23.74
-0.00,0.00,1.00,0.05,-0.03,0.01,9750,23.74
-0.00,0.00,1.00,-0.01,0.01,0.04,9754,23.75
-0.00,0.00,1.00,-0.04,0.01,0.03,9758,23.75
0.00,0.00,1.00,-0.06,0.02,-0.04,9761,23.75
0.00,0.00,1.00,-0.04,0.01,-0.04,9765,23.79
0.00,0.00,1.00,-0.01,0.01,0.03,9769,23.79
0.00,0.00,1.00,0.00,0.01,0.06,9773,23.79
0.00,0.00,1.00,0.03,-0.01,0.07,9777,23.73
0.00,0.00,1.00,0.05,-0.04,0.04,9780,23.73
0.00,0.00,1.00,0.03,-0.07,-0.04,9784,23.73
0.00,0.00,1.00,0.02,-0.07,-0.05,9788,23.78
0.00,0.00,1.00,-0.01,-0.03,-0.04,9791,23.78
0.00,0.00,1.00,-0.03,-0.01,-0.02,9795,23.78
0.00,0.01,1.00,-0.04,-0.01,0.01,9799,23.78
0.00,0.01,1.00,-0.04,-0.03,0.01,9802,23.78
0.00,0.01,1.00,0.00,-0.04,-0.00,9806,23.78
-0.00,0.00,1.00,0.05,-0.04,-0.07,9810,23.76
-0.00,0.00,1.00,0.05,-0.03,-0.07,9814,23.76
-0.00,0.00,1.00,-0.01,0.02,-0.02,9818,23.76
-0.00,0.00,1.00,-0.04,0.04,-0.02,9822,23.79
-0.00,0.00,1.00,-0.01,0.02,-0.02,9825,23.79
-0.00,0.00,1.00,0.02,-0.01,-0.02,9829,23.79
-0.00,0.00,1.00,0.05,-0.07,-0.00,9833,23.79
-0.00,0.00,1.00,0.05,-0.10,0.01,9837,23.79
-0.00,0.00,1.00,0.00,-0.07,0.03,9840,23.79
-0.00,0.00,1.00,-0.01,-0.04,0.01,9844,23.79
-0.00,-0.00,1.00,-0.06,0.02,-0.02,9848,23.79
-0.00,-0.00,1.00,-0.09,0.05,-0.02,9851,23.77
-0.00,-0.00,1.00,-0.11,0.02,0.03,9856,23.77
-0.00,-0.00,1.00,-0.09,-0.03,0.04,9860,23.77
-0.00,-0.00,1.00,-0.06,-0.04,0.03,9864,23.76
-0.00,-0.01,1.00,0.00,-0.04,-0.02,9868,23.76
0.00,-0.01,1.00,0.02,-0.04,-0.04,9871,23.76
-0.00,-0.01,1.00,0.05,-0.06,-0.04,9875,23.78
-0.00,-0.01,1.00,0.05,-0.06,-0.04,9879,23.78
-0.00,-0.01,1.00,0.03,-0.04,-0.07,9883,23.78
-0.00,-0.01,1.00,0.02,-0.03,-0.07,9887,23.74
-0.00,-0.01,1.00,0.02,-0.01,-0.07,9890,23.74
-0.00,-0.01,1.00,0.02,0.01,-0.07,9894,23.74
-0.00,-0.01,1.00,0.03,0.05,-0.08,9899,23.77
-0.00,-0.01,1.00,0.05,0.04,-0.05,9903,23.77
-0.00,-0.00,1.00,0.08,0.01,-0.04,9907,23.77
0.00,-0.00,1.00,0.12,-0.07,0.03,9910,23.72
0.00,-0.00,1.00,0.11,-0.09,0.06,9914,23.72
0.00,-0.00,1.00,0.03,-0.06,0.04,9918,23.72
0.00,-0.00,1.00,0.02,-0.03,0.01,9921,23.75
0.00,-0.00,1.00,0.03,0.01,-0.04,9925,23.75
0.00,-0.00,1.00,0.05,-0.01,-0.05,9929,23.75
-0.00,0.00,1.00,0.05,-0.06,-0.05,9932,23.76
-0.00,0.00,1.00,0.03,-0.06,-0.05,9936,23.76
0.00,0.00,1.00,-0.01,-0.01,-0.04,9940,23.78
0.00,0.00,1.00,-0.03,0.02,-0.02,9944,23.78
0.00,0.00,1.00,-0.04,0.04,0.04,9948,23.78
0.00,0.00,1.00,-0.03,0.04,0.07,9952,23.76
0.00,0.00,1.00,0.03,0.05,0.12,9955,23.76
0.00,0.01,1.00,0.06,0.07,0.10,9959,23.76
0.00,0.01,1.00,0.09,0.05,0.09,9963,23.76
0.00,0.01,1.00,0.12,0.02,0.04,9966,23.76
0.00,0.01,1.00,0.11,-0.01,0.04,9970,23.76
0.00,0.01,1.00,0.06,-0.04,0.01,9974,23.75
0.00,0.01,1.00,0.03,-0.06,-0.00,9977,23.75
0.00,0.01,1.00,0.03,-0.03,-0.05,9981,23.75
0.00,0.01,1.00,0.06,-0.01,-0.07,9986,23.75
0.00,0.01,1.00,0.06,0.04,-0.07,9989,23.75
0.00,0.01,1.00,0.03,0.02,-0.05,9993,23.75
0.00,0.01,1.00,-0.04,0.01,-0.00,9997,23.80
